lid,year,x,y,event,trigger,area_ha
bg_536,0,272296.2,2457687.8,BG,BG,0
bg_537,0,291759.4,2744061.2,BG,BG,0
bg_538,0,281485.2,2712205.8,BG,BG,0
bg_539,0,295609.7,2501708.8,BG,BG,0
bg_540,0,241214.1,2506827.6,BG,BG,0
bg_541,0,218464.2,2592329.6,BG,BG,0
bg_542,0,234029.9,2456132.6,BG,BG,0
bg_543,0,236206.3,2672741.0,BG,BG,0
bg_544,0,225608.8,2478002.8,BG,BG,0
bg_545,0,336443.0,2445510.7,BG,BG,0
bg_546,0,318017.9,2455427.4,BG,BG,0
bg_547,0,169506.0,2700742.5,BG,BG,0
bg_548,0,313977.4,2631420.9,BG,BG,0
bg_549,0,268465.9,2633402.8,BG,BG,0
bg_550,0,216588.5,2466447.9,BG,BG,0
bg_551,0,221426.8,2672829.4,BG,BG,0
bg_552,0,301557.4,2749875.0,BG,BG,0
bg_553,0,295654.3,2787991.5,BG,BG,0
bg_554,0,271282.8,2553625.6,BG,BG,0
bg_555,0,266739.5,2500840.7,BG,BG,0
bg_556,0,282660.7,2505213.1,BG,BG,0
bg_557,0,171860.1,2741241.9,BG,BG,0
bg_558,0,224247.3,2709790.1,BG,BG,0
bg_559,0,265968.2,2726744.1,BG,BG,0
bg_560,0,320721.3,2790327.7,BG,BG,0
bg_561,0,315322.2,2653157.8,BG,BG,0
bg_562,0,279825.2,2429976.5,BG,BG,0
bg_563,0,337675.0,2735195.1,BG,BG,0
bg_564,0,204024.4,2488558.1,BG,BG,0
bg_565,0,291945.2,2537414.2,BG,BG,0
bg_566,0,218644.6,2422320.2,BG,BG,0
bg_567,0,325712.3,2635202.0,BG,BG,0
bg_568,0,230958.4,2473912.4,BG,BG,0
bg_569,0,277900.7,2431649.7,BG,BG,0
bg_570,0,300714.6,2501750.5,BG,BG,0
bg_571,0,234806.2,2549540.5,BG,BG,0
bg_572,0,224750.7,2694206.5,BG,BG,0
bg_573,0,306920.8,2635685.6,BG,BG,0
bg_574,0,167161.3,2439991.4,BG,BG,0
bg_575,0,181796.8,2654778.5,BG,BG,0
bg_576,0,286141.7,2523399.1,BG,BG,0
bg_577,0,283711.6,2604551.4,BG,BG,0
bg_578,0,239292.9,2523803.4,BG,BG,0
bg_579,0,302498.5,2463250.7,BG,BG,0
bg_580,0,236842.6,2527633.7,BG,BG,0
bg_581,0,287054.2,2604920.4,BG,BG,0
bg_582,0,284760.8,2437258.6,BG,BG,0
bg_583,0,229843.2,2647743.5,BG,BG,0
bg_584,0,151552.8,2534539.4,BG,BG,0
bg_585,0,192669.3,2472149.2,BG,BG,0
bg_586,0,201614.9,2544686.5,BG,BG,0
bg_587,0,151561.4,2703865.4,BG,BG,0
bg_588,0,185490.3,2564478.8,BG,BG,0
bg_589,0,292141.6,2610099.7,BG,BG,0
bg_590,0,318337.5,2726356.1,BG,BG,0
bg_591,0,164559.3,2747470.5,BG,BG,0
bg_592,0,158545.1,2427121.8,BG,BG,0
bg_593,0,336074.8,2747601.8,BG,BG,0
bg_594,0,266303.4,2637891.9,BG,BG,0
bg_595,0,293318.8,2578723.7,BG,BG,0
bg_596,0,173265.0,2427925.5,BG,BG,0
bg_597,0,215603.2,2724502.4,BG,BG,0
bg_598,0,274861.3,2736169.8,BG,BG,0
bg_599,0,335793.5,2453489.4,BG,BG,0
bg_600,0,320585.8,2512460.3,BG,BG,0
bg_601,0,268952.0,2619105.8,BG,BG,0
bg_602,0,229944.9,2537904.3,BG,BG,0
bg_603,0,218581.7,2546566.1,BG,BG,0
bg_604,0,183962.8,2613983.6,BG,BG,0
bg_605,0,173033.4,2613781.8,BG,BG,0
bg_606,0,332996.4,2552762.6,BG,BG,0
bg_607,0,296930.6,2731200.5,BG,BG,0
bg_608,0,314637.5,2509782.2,BG,BG,0
bg_609,0,179581.7,2494963.3,BG,BG,0
bg_610,0,271684.6,2708881.8,BG,BG,0
bg_611,0,282412.8,2487315.5,BG,BG,0
bg_612,0,306115.3,2607764.5,BG,BG,0
bg_613,0,302398.1,2708753.3,BG,BG,0
bg_614,0,240678.9,2771178.6,BG,BG,0
bg_615,0,264027.3,2661413.4,BG,BG,0
bg_616,0,276153.4,2748413.8,BG,BG,0
bg_617,0,276697.9,2477363.8,BG,BG,0
bg_618,0,163793.8,2588039.1,BG,BG,0
bg_619,0,211169.7,2524376.0,BG,BG,0
bg_620,0,161346.8,2612788.0,BG,BG,0
bg_621,0,212702.4,2591727.3,BG,BG,0
bg_622,0,161491.8,2736044.7,BG,BG,0
bg_623,0,165499.7,2748415.0,BG,BG,0
bg_624,0,322769.3,2653703.2,BG,BG,0
bg_625,0,252427.7,2595830.4,BG,BG,0
bg_626,0,261971.9,2720890.8,BG,BG,0
bg_627,0,330967.1,2590898.8,BG,BG,0
bg_628,0,313582.8,2667698.2,BG,BG,0
bg_629,0,214948.4,2600739.0,BG,BG,0
bg_630,0,180473.9,2443512.0,BG,BG,0
bg_631,0,170907.4,2761668.2,BG,BG,0
bg_632,0,219374.4,2691439.9,BG,BG,0
bg_633,0,251918.9,2485572.4,BG,BG,0
bg_634,0,200044.2,2586348.1,BG,BG,0
bg_635,0,238763.2,2618644.3,BG,BG,0
bg_636,0,182066.7,2561683.8,BG,BG,0
bg_637,0,207144.5,2575332.4,BG,BG,0
bg_638,0,218350.2,2647196.6,BG,BG,0
bg_639,0,309423.8,2665976.0,BG,BG,0
bg_640,0,163314.2,2455912.3,BG,BG,0
bg_641,0,287032.6,2527975.9,BG,BG,0
bg_642,0,296194.2,2669494.4,BG,BG,0
bg_643,0,333081.2,2751846.3,BG,BG,0
bg_644,0,217339.1,2641441.0,BG,BG,0
bg_645,0,178568.5,2552931.9,BG,BG,0
bg_646,0,345474.7,2685422.4,BG,BG,0
bg_647,0,229175.5,2646115.7,BG,BG,0
bg_648,0,339476.4,2537641.1,BG,BG,0
bg_649,0,226089.2,2720831.5,BG,BG,0
bg_650,0,314263.3,2674644.2,BG,BG,0
bg_651,0,317449.7,2700734.4,BG,BG,0
bg_652,0,288453.7,2620029.5,BG,BG,0
bg_653,0,280497.0,2580894.4,BG,BG,0
bg_654,0,223089.3,2557787.1,BG,BG,0
bg_655,0,186413.1,2501393.2,BG,BG,0
bg_656,0,341429.0,2604782.9,BG,BG,0
bg_657,0,195761.7,2472274.8,BG,BG,0
bg_658,0,165587.3,2740882.8,BG,BG,0
bg_659,0,170430.4,2712932.4,BG,BG,0
bg_660,0,318694.2,2755799.2,BG,BG,0
bg_661,0,157625.0,2547970.5,BG,BG,0
bg_662,0,304794.1,2469798.6,BG,BG,0
bg_663,0,226097.4,2481653.9,BG,BG,0
bg_664,0,317931.7,2713017.2,BG,BG,0
bg_665,0,313426.8,2482904.9,BG,BG,0
bg_666,0,238410.0,2576126.3,BG,BG,0
bg_667,0,286625.3,2510261.5,BG,BG,0
bg_668,0,239728.1,2528272.6,BG,BG,0
bg_669,0,301204.4,2590592.6,BG,BG,0
bg_670,0,257870.3,2537597.8,BG,BG,0
bg_671,0,313342.0,2598225.9,BG,BG,0
bg_672,0,318692.9,2559779.6,BG,BG,0
bg_673,0,341320.3,2794087.1,BG,BG,0
bg_674,0,243259.4,2527073.3,BG,BG,0
bg_675,0,227138.2,2620434.7,BG,BG,0
bg_676,0,345186.2,2730418.7,BG,BG,0
bg_677,0,311854.4,2472591.4,BG,BG,0
bg_678,0,200500.6,2663648.0,BG,BG,0
bg_679,0,326571.6,2630725.5,BG,BG,0
bg_680,0,170723.1,2741439.1,BG,BG,0
bg_681,0,321935.5,2528323.9,BG,BG,0
bg_682,0,304149.6,2523660.7,BG,BG,0
bg_683,0,332871.9,2475992.5,BG,BG,0
bg_684,0,238369.5,2779637.0,BG,BG,0
bg_685,0,194851.7,2591428.6,BG,BG,0
bg_686,0,220616.2,2430134.7,BG,BG,0
bg_687,0,160757.9,2610762.7,BG,BG,0
bg_688,0,197627.2,2797919.6,BG,BG,0
bg_689,0,225732.4,2430711.3,BG,BG,0
bg_690,0,338026.8,2738887.0,BG,BG,0
bg_691,0,281292.1,2720724.6,BG,BG,0
bg_692,0,177795.1,2529014.2,BG,BG,0
bg_693,0,317611.8,2684507.4,BG,BG,0
bg_694,0,178036.1,2688103.7,BG,BG,0
bg_695,0,240617.5,2421995.5,BG,BG,0
bg_696,0,166003.6,2517251.1,BG,BG,0
bg_697,0,318662.5,2628545.6,BG,BG,0
bg_698,0,296901.4,2620553.2,BG,BG,0
bg_699,0,172459.7,2529478.6,BG,BG,0
bg_700,0,210832.5,2438144.8,BG,BG,0
bg_701,0,234804.8,2721681.7,BG,BG,0
bg_702,0,242337.0,2462126.0,BG,BG,0
bg_703,0,332839.7,2646760.8,BG,BG,0
bg_704,0,153319.9,2615842.8,BG,BG,0
bg_705,0,198871.5,2474559.2,BG,BG,0
bg_706,0,236706.3,2653627.6,BG,BG,0
bg_707,0,198594.0,2578295.7,BG,BG,0
bg_708,0,284203.0,2452533.3,BG,BG,0
bg_709,0,346880.2,2445718.1,BG,BG,0
bg_710,0,256264.0,2612784.5,BG,BG,0
bg_711,0,349643.0,2630577.7,BG,BG,0
bg_712,0,228871.7,2598651.3,BG,BG,0
bg_713,0,278405.5,2792795.0,BG,BG,0
bg_714,0,201237.4,2426172.0,BG,BG,0
bg_715,0,309281.0,2551024.9,BG,BG,0
bg_716,0,298054.1,2658737.6,BG,BG,0
bg_717,0,305843.3,2699371.1,BG,BG,0
bg_718,0,217168.8,2436847.6,BG,BG,0
bg_719,0,260294.8,2729133.4,BG,BG,0
bg_720,0,185368.0,2716074.2,BG,BG,0
bg_721,0,243853.8,2684247.9,BG,BG,0
bg_722,0,277610.6,2728369.1,BG,BG,0
bg_723,0,162746.3,2714952.4,BG,BG,0
bg_724,0,242451.3,2531508.2,BG,BG,0
bg_725,0,158848.9,2495798.5,BG,BG,0
bg_726,0,158465.0,2774681.0,BG,BG,0
bg_727,0,254107.5,2795866.6,BG,BG,0
bg_728,0,259692.2,2516259.2,BG,BG,0
bg_729,0,302164.8,2492619.3,BG,BG,0
bg_730,0,222108.8,2716719.8,BG,BG,0
bg_731,0,324891.3,2546131.4,BG,BG,0
bg_732,0,175144.0,2559847.3,BG,BG,0
bg_733,0,329676.3,2702456.9,BG,BG,0
bg_734,0,330716.8,2566925.0,BG,BG,0
bg_735,0,346692.2,2608557.2,BG,BG,0
bg_736,0,250499.7,2771238.0,BG,BG,0
bg_737,0,254893.7,2724436.3,BG,BG,0
bg_738,0,296870.4,2449992.3,BG,BG,0
bg_739,0,271695.6,2732489.7,BG,BG,0
bg_740,0,260185.8,2542060.3,BG,BG,0
bg_741,0,166173.9,2671149.3,BG,BG,0
bg_742,0,211912.2,2648996.2,BG,BG,0
bg_743,0,236075.4,2682110.6,BG,BG,0
bg_744,0,221012.5,2436095.0,BG,BG,0
bg_745,0,325747.5,2553972.5,BG,BG,0
bg_746,0,351626.4,2524331.0,BG,BG,0
bg_747,0,347965.5,2780203.7,BG,BG,0
bg_748,0,165158.3,2662254.8,BG,BG,0
bg_749,0,223388.8,2724416.5,BG,BG,0
bg_750,0,287240.9,2782060.0,BG,BG,0
bg_751,0,178841.5,2650877.7,BG,BG,0
bg_752,0,307825.0,2433223.6,BG,BG,0
bg_753,0,163581.1,2715835.8,BG,BG,0
bg_754,0,223998.4,2565484.7,BG,BG,0
bg_755,0,264583.4,2649936.0,BG,BG,0
bg_756,0,287170.5,2780552.9,BG,BG,0
bg_757,0,225146.7,2709972.1,BG,BG,0
bg_758,0,265932.2,2621194.8,BG,BG,0
bg_759,0,230402.9,2666833.1,BG,BG,0
bg_760,0,200421.6,2463110.5,BG,BG,0
bg_761,0,298606.3,2609636.7,BG,BG,0
bg_762,0,228171.5,2633435.6,BG,BG,0
bg_763,0,202878.9,2518910.1,BG,BG,0
bg_764,0,240147.2,2798618.7,BG,BG,0
bg_765,0,207686.5,2768262.0,BG,BG,0
bg_766,0,249222.4,2466602.2,BG,BG,0
bg_767,0,322270.9,2591776.2,BG,BG,0
bg_768,0,331533.2,2589142.3,BG,BG,0
bg_769,0,167733.7,2679133.1,BG,BG,0
bg_770,0,320795.3,2541443.4,BG,BG,0
bg_771,0,220179.9,2444676.8,BG,BG,0
bg_772,0,259518.6,2758706.0,BG,BG,0
bg_773,0,321975.1,2690487.5,BG,BG,0
bg_774,0,337319.5,2662326.0,BG,BG,0
bg_775,0,310326.7,2613327.2,BG,BG,0
bg_776,0,174515.2,2496372.5,BG,BG,0
bg_777,0,178053.1,2720341.8,BG,BG,0
bg_778,0,155309.4,2630528.1,BG,BG,0
bg_779,0,224520.1,2725391.5,BG,BG,0
bg_780,0,261432.7,2652540.4,BG,BG,0
bg_781,0,167415.5,2537530.5,BG,BG,0
bg_782,0,351918.2,2693170.5,BG,BG,0
bg_783,0,256190.5,2712282.5,BG,BG,0
bg_784,0,316314.6,2448025.3,BG,BG,0
bg_785,0,346420.7,2664088.7,BG,BG,0
bg_786,0,240894.8,2678441.4,BG,BG,0
bg_787,0,219592.0,2753624.9,BG,BG,0
bg_788,0,307613.1,2663121.7,BG,BG,0
bg_789,0,186756.6,2787180.6,BG,BG,0
bg_790,0,237388.9,2766070.7,BG,BG,0
bg_791,0,161193.4,2467181.2,BG,BG,0
bg_792,0,180909.1,2482569.7,BG,BG,0
bg_793,0,215177.5,2689546.2,BG,BG,0
bg_794,0,219896.7,2777543.5,BG,BG,0
bg_795,0,330775.0,2741454.8,BG,BG,0
bg_796,0,200622.3,2661321.7,BG,BG,0
bg_797,0,261270.0,2467564.7,BG,BG,0
bg_798,0,211170.6,2622721.7,BG,BG,0
bg_799,0,251519.8,2484081.6,BG,BG,0
bg_800,0,340204.6,2478593.8,BG,BG,0
bg_801,0,283064.0,2693840.5,BG,BG,0
bg_802,0,272238.1,2740161.4,BG,BG,0
bg_803,0,263850.8,2733589.8,BG,BG,0
bg_804,0,155731.4,2437275.5,BG,BG,0
bg_805,0,279573.7,2639173.1,BG,BG,0
bg_806,0,281528.3,2711444.4,BG,BG,0
bg_807,0,234150.5,2662816.7,BG,BG,0
bg_808,0,250603.7,2658322.3,BG,BG,0
bg_809,0,208513.7,2783527.1,BG,BG,0
bg_810,0,247554.9,2725781.5,BG,BG,0
bg_811,0,288368.1,2533024.9,BG,BG,0
bg_812,0,164740.6,2442767.0,BG,BG,0
bg_813,0,238800.3,2604015.4,BG,BG,0
bg_814,0,191212.6,2650530.9,BG,BG,0
bg_815,0,213141.7,2692977.9,BG,BG,0
bg_816,0,298308.4,2747095.4,BG,BG,0
bg_817,0,347025.6,2469691.1,BG,BG,0
bg_818,0,224849.1,2633427.5,BG,BG,0
bg_819,0,214461.4,2597259.6,BG,BG,0
bg_820,0,204029.3,2514209.2,BG,BG,0
bg_821,0,169556.0,2530280.6,BG,BG,0
bg_822,0,227598.3,2653843.4,BG,BG,0
bg_823,0,200150.6,2748816.9,BG,BG,0
bg_824,0,182259.3,2544425.6,BG,BG,0
bg_825,0,266692.8,2538831.7,BG,BG,0
bg_826,0,304150.5,2609340.9,BG,BG,0
bg_827,0,253974.4,2609528.7,BG,BG,0
bg_828,0,212325.2,2428807.0,BG,BG,0
bg_829,0,340937.0,2612068.9,BG,BG,0
bg_830,0,345270.7,2501754.9,BG,BG,0
bg_831,0,221284.8,2439205.4,BG,BG,0
bg_832,0,249968.6,2755289.0,BG,BG,0
bg_833,0,282160.5,2598823.0,BG,BG,0
bg_834,0,258411.5,2741925.5,BG,BG,0
bg_835,0,237047.4,2755333.2,BG,BG,0
bg_836,0,296956.6,2710265.6,BG,BG,0
bg_837,0,223919.3,2572221.0,BG,BG,0
bg_838,0,265196.9,2493969.0,BG,BG,0
bg_839,0,261751.0,2447942.1,BG,BG,0
bg_840,0,251859.6,2710473.6,BG,BG,0
bg_841,0,206503.6,2795854.5,BG,BG,0
bg_842,0,287440.5,2465148.2,BG,BG,0
bg_843,0,346966.7,2569683.4,BG,BG,0
bg_844,0,310569.2,2548852.4,BG,BG,0
bg_845,0,339667.6,2706886.8,BG,BG,0
bg_846,0,190209.7,2613466.6,BG,BG,0
bg_847,0,251015.7,2437215.3,BG,BG,0
bg_848,0,177681.3,2546555.5,BG,BG,0
bg_849,0,245696.3,2593655.7,BG,BG,0
bg_850,0,272464.6,2615892.2,BG,BG,0
bg_851,0,216249.1,2652965.9,BG,BG,0
bg_852,0,182825.4,2796434.0,BG,BG,0
bg_853,0,299342.5,2533709.1,BG,BG,0
bg_854,0,217947.4,2734750.0,BG,BG,0
bg_855,0,257532.6,2689321.1,BG,BG,0
bg_856,0,210557.7,2729984.6,BG,BG,0
bg_857,0,224408.3,2676046.4,BG,BG,0
bg_858,0,347939.4,2641806.8,BG,BG,0
bg_859,0,310944.5,2695623.2,BG,BG,0
bg_860,0,288984.8,2430125.9,BG,BG,0
bg_861,0,245867.2,2787486.9,BG,BG,0
bg_862,0,308146.6,2714941.6,BG,BG,0
bg_863,0,266682.1,2694132.0,BG,BG,0
bg_864,0,267871.7,2484794.6,BG,BG,0
bg_865,0,277063.1,2655499.6,BG,BG,0
bg_866,0,319915.8,2476154.8,BG,BG,0
bg_867,0,287506.8,2431996.8,BG,BG,0
bg_868,0,341537.4,2461760.3,BG,BG,0
bg_869,0,153825.3,2539203.1,BG,BG,0
bg_870,0,180589.1,2682390.1,BG,BG,0
bg_871,0,232896.2,2714489.5,BG,BG,0
bg_872,0,335945.2,2751670.7,BG,BG,0
bg_873,0,298639.1,2443666.9,BG,BG,0
bg_874,0,177892.7,2498789.8,BG,BG,0
bg_875,0,215660.0,2671646.2,BG,BG,0
bg_876,0,256146.4,2539226.0,BG,BG,0
bg_877,0,184982.8,2766607.2,BG,BG,0
bg_878,0,219150.1,2554629.1,BG,BG,0
bg_879,0,305941.9,2693951.3,BG,BG,0
bg_880,0,279948.4,2683459.1,BG,BG,0
bg_881,0,273235.5,2493060.4,BG,BG,0
bg_882,0,199796.9,2632072.9,BG,BG,0
bg_883,0,195423.1,2789706.0,BG,BG,0
bg_884,0,210118.1,2529821.6,BG,BG,0
bg_885,0,191870.1,2687895.5,BG,BG,0
bg_886,0,214042.2,2552545.2,BG,BG,0
bg_887,0,338607.5,2722254.0,BG,BG,0
bg_888,0,205238.4,2466312.2,BG,BG,0
bg_889,0,286677.7,2564283.8,BG,BG,0
bg_890,0,347992.4,2730983.4,BG,BG,0
bg_891,0,342831.0,2725754.0,BG,BG,0
bg_892,0,208671.4,2529299.5,BG,BG,0
bg_893,0,294256.5,2551618.1,BG,BG,0
bg_894,0,239360.0,2517448.7,BG,BG,0
bg_895,0,246774.0,2496785.8,BG,BG,0
bg_896,0,258792.7,2774549.1,BG,BG,0
bg_897,0,290626.6,2472163.7,BG,BG,0
bg_898,0,274366.8,2642995.6,BG,BG,0
bg_899,0,198976.5,2674536.9,BG,BG,0
bg_900,0,257270.4,2662418.9,BG,BG,0
bg_901,0,160603.2,2577054.5,BG,BG,0
bg_902,0,294906.3,2458207.1,BG,BG,0
bg_903,0,305694.7,2421968.9,BG,BG,0
bg_904,0,261171.2,2773057.9,BG,BG,0
bg_905,0,232195.3,2775312.2,BG,BG,0
bg_906,0,327436.7,2601430.4,BG,BG,0
bg_907,0,190290.1,2786287.3,BG,BG,0
bg_908,0,214875.9,2665441.2,BG,BG,0
bg_909,0,333403.3,2453995.1,BG,BG,0
bg_910,0,265974.9,2623357.9,BG,BG,0
bg_911,0,296069.8,2775934.4,BG,BG,0
bg_912,0,334472.4,2486524.6,BG,BG,0
bg_913,0,328213.5,2486799.7,BG,BG,0
bg_914,0,335766.2,2798925.3,BG,BG,0
bg_915,0,230192.9,2608245.9,BG,BG,0
bg_916,0,339195.0,2785609.9,BG,BG,0
bg_917,0,337060.0,2753162.4,BG,BG,0
bg_918,0,151872.0,2635825.5,BG,BG,0
bg_919,0,171674.7,2793537.7,BG,BG,0
bg_920,0,207481.5,2795857.8,BG,BG,0
bg_921,0,259746.7,2607686.7,BG,BG,0
bg_922,0,339589.2,2743402.7,BG,BG,0
bg_923,0,244540.2,2493268.3,BG,BG,0
bg_924,0,172754.6,2481747.8,BG,BG,0
bg_925,0,242700.7,2517760.7,BG,BG,0
bg_926,0,187612.2,2699914.8,BG,BG,0
bg_927,0,309735.1,2635756.9,BG,BG,0
bg_928,0,302971.1,2486688.1,BG,BG,0
bg_929,0,322941.6,2760876.2,BG,BG,0
bg_930,0,317051.9,2615806.7,BG,BG,0
bg_931,0,167521.0,2674317.2,BG,BG,0
bg_932,0,187325.8,2473432.5,BG,BG,0
bg_933,0,215367.5,2514257.9,BG,BG,0
bg_934,0,202678.6,2509498.1,BG,BG,0
bg_935,0,302258.8,2782533.2,BG,BG,0
bg_936,0,210993.1,2694695.4,BG,BG,0
bg_937,0,152310.0,2668399.7,BG,BG,0
bg_938,0,289939.3,2443607.2,BG,BG,0
bg_939,0,173881.4,2536586.4,BG,BG,0
bg_940,0,231894.2,2610957.8,BG,BG,0
bg_941,0,330813.9,2687351.7,BG,BG,0
bg_942,0,212817.5,2464618.0,BG,BG,0
bg_943,0,335058.3,2532114.3,BG,BG,0
bg_944,0,274154.3,2503268.9,BG,BG,0
bg_945,0,176980.9,2478210.5,BG,BG,0
bg_946,0,301042.4,2650180.8,BG,BG,0
bg_947,0,234000.8,2628709.1,BG,BG,0
bg_948,0,245107.3,2624256.7,BG,BG,0
bg_949,0,284147.1,2502996.4,BG,BG,0
bg_950,0,199988.0,2706801.0,BG,BG,0
bg_951,0,326373.3,2451110.7,BG,BG,0
bg_952,0,240243.1,2687431.1,BG,BG,0
bg_953,0,165776.7,2634384.1,BG,BG,0
bg_954,0,162475.1,2628106.7,BG,BG,0
bg_955,0,252108.4,2637626.6,BG,BG,0
bg_956,0,180270.2,2544684.7,BG,BG,0
bg_957,0,255109.0,2464171.2,BG,BG,0
bg_958,0,191491.1,2641596.1,BG,BG,0
bg_959,0,168370.2,2613942.6,BG,BG,0
bg_960,0,313355.8,2592304.3,BG,BG,0
bg_961,0,253676.1,2593583.4,BG,BG,0
bg_962,0,161662.8,2595703.8,BG,BG,0
bg_963,0,312996.9,2694846.4,BG,BG,0
bg_964,0,229981.6,2730252.2,BG,BG,0
bg_965,0,300652.5,2639758.3,BG,BG,0
bg_966,0,159148.5,2550921.0,BG,BG,0
bg_967,0,162879.5,2797767.0,BG,BG,0
bg_968,0,338785.7,2446227.3,BG,BG,0
bg_969,0,338622.7,2432059.3,BG,BG,0
bg_970,0,232591.1,2712209.4,BG,BG,0
bg_971,0,304697.2,2791766.6,BG,BG,0
bg_972,0,280467.9,2579737.5,BG,BG,0
bg_973,0,350557.0,2565342.3,BG,BG,0
bg_974,0,325663.3,2764571.6,BG,BG,0
bg_975,0,225880.4,2679437.5,BG,BG,0
bg_976,0,283682.1,2624934.1,BG,BG,0
bg_977,0,282013.9,2552152.6,BG,BG,0
bg_978,0,186051.7,2624158.2,BG,BG,0
bg_979,0,256826.2,2696586.1,BG,BG,0
bg_980,0,194983.4,2421319.9,BG,BG,0
bg_981,0,154592.5,2533377.9,BG,BG,0
bg_982,0,286047.0,2626889.2,BG,BG,0
bg_983,0,257450.6,2732877.0,BG,BG,0
bg_984,0,199997.4,2551540.7,BG,BG,0
bg_985,0,205681.2,2776215.9,BG,BG,0
bg_986,0,296454.8,2462881.0,BG,BG,0
bg_987,0,313514.6,2579311.4,BG,BG,0
bg_988,0,304742.8,2755827.5,BG,BG,0
bg_989,0,153160.5,2498311.0,BG,BG,0
bg_990,0,170381.1,2432759.0,BG,BG,0
bg_991,0,270752.5,2687248.8,BG,BG,0
bg_992,0,159832.6,2701405.6,BG,BG,0
bg_993,0,231257.6,2509048.9,BG,BG,0
bg_994,0,193888.4,2748217.5,BG,BG,0
bg_995,0,161401.7,2611480.4,BG,BG,0
bg_996,0,208431.2,2729998.8,BG,BG,0
bg_997,0,297766.5,2541183.4,BG,BG,0
bg_998,0,270779.4,2675562.1,BG,BG,0
bg_999,0,214774.4,2534670.5,BG,BG,0
bg_1000,0,178938.6,2670880.7,BG,BG,0
bg_1001,0,194650.6,2534190.4,BG,BG,0
bg_1002,0,162313.4,2780437.7,BG,BG,0
bg_1003,0,327702.2,2766399.5,BG,BG,0
bg_1004,0,276450.6,2582336.2,BG,BG,0
bg_1005,0,250115.4,2789470.3,BG,BG,0
bg_1006,0,340200.5,2675110.2,BG,BG,0
bg_1007,0,308732.5,2541119.1,BG,BG,0
bg_1008,0,234097.6,2476702.7,BG,BG,0
bg_1009,0,226045.0,2706678.1,BG,BG,0
bg_1010,0,245650.8,2742749.6,BG,BG,0
bg_1011,0,210748.8,2688879.2,BG,BG,0
bg_1012,0,312766.8,2767601.6,BG,BG,0
bg_1013,0,263602.0,2787758.8,BG,BG,0
bg_1014,0,262571.9,2470955.2,BG,BG,0
bg_1015,0,199057.4,2497268.0,BG,BG,0
bg_1016,0,280634.6,2770445.9,BG,BG,0
bg_1017,0,321120.9,2455136.3,BG,BG,0
bg_1018,0,296366.1,2492383.0,BG,BG,0
bg_1019,0,204229.2,2675995.3,BG,BG,0
bg_1020,0,271790.3,2751975.8,BG,BG,0
bg_1021,0,188009.0,2709444.6,BG,BG,0
bg_1022,0,296309.7,2632363.2,BG,BG,0
bg_1023,0,246837.6,2750400.1,BG,BG,0
bg_1024,0,217258.8,2783667.5,BG,BG,0
bg_1025,0,153097.4,2776120.7,BG,BG,0
bg_1026,0,344339.7,2464580.2,BG,BG,0
bg_1027,0,351913.5,2601989.9,BG,BG,0
bg_1028,0,199003.8,2649672.6,BG,BG,0
bg_1029,0,191311.7,2767748.1,BG,BG,0
bg_1030,0,261520.0,2714695.3,BG,BG,0
bg_1031,0,226893.7,2622787.0,BG,BG,0
bg_1032,0,222570.4,2519393.4,BG,BG,0
bg_1033,0,253588.9,2608965.4,BG,BG,0
bg_1034,0,169918.9,2792901.0,BG,BG,0
bg_1035,0,244837.1,2739097.8,BG,BG,0
bg_1036,0,334694.8,2560867.9,BG,BG,0
bg_1037,0,233613.9,2633759.4,BG,BG,0
bg_1038,0,194697.4,2475450.6,BG,BG,0
bg_1039,0,202676.4,2775208.1,BG,BG,0
bg_1040,0,266986.9,2578679.7,BG,BG,0
bg_1041,0,180787.1,2545348.8,BG,BG,0
bg_1042,0,226727.6,2736677.8,BG,BG,0
bg_1043,0,250858.9,2668751.0,BG,BG,0
bg_1044,0,288339.0,2517784.2,BG,BG,0
bg_1045,0,315961.6,2787273.1,BG,BG,0
bg_1046,0,279622.3,2606426.3,BG,BG,0
bg_1047,0,183983.2,2722090.7,BG,BG,0
bg_1048,0,184191.7,2693719.1,BG,BG,0
bg_1049,0,248639.9,2768421.8,BG,BG,0
bg_1050,0,259511.6,2663887.6,BG,BG,0
bg_1051,0,161863.9,2432853.0,BG,BG,0
bg_1052,0,321032.9,2779171.5,BG,BG,0
bg_1053,0,284979.5,2710448.8,BG,BG,0
bg_1054,0,233303.2,2740167.0,BG,BG,0
bg_1055,0,196749.5,2688724.4,BG,BG,0
bg_1056,0,151846.6,2612178.5,BG,BG,0
bg_1057,0,225386.5,2654777.4,BG,BG,0
bg_1058,0,284684.5,2654277.4,BG,BG,0
bg_1059,0,247607.2,2605384.7,BG,BG,0
bg_1060,0,151335.7,2629624.6,BG,BG,0
bg_1061,0,152393.9,2621178.7,BG,BG,0
bg_1062,0,205497.6,2791442.2,BG,BG,0
bg_1063,0,153462.8,2728999.7,BG,BG,0
bg_1064,0,286154.7,2726343.7,BG,BG,0
bg_1065,0,333774.2,2460666.2,BG,BG,0
bg_1066,0,169455.4,2476581.0,BG,BG,0
bg_1067,0,188770.3,2620053.3,BG,BG,0
bg_1068,0,314673.3,2521583.4,BG,BG,0
bg_1069,0,230173.1,2561759.6,BG,BG,0
