key,kind,x,y,TypeName
2023_59,case,298391.15,2683131.04,闊葉樹林型
2023_60,case,292012.98,2686522.27,闊葉樹林型
2023_61,case,289246.11,2677497.76,針葉樹林型
2023_62,case,294317.75,2677332.85,闊葉樹林型
2023_65,case,297007.46,2676781.5,闊葉樹林型
2023_66,case,299844.36,2678627.37,待成林地
2023_67,case,285745.08,2675740.31,針闊葉樹混淆
2023_69,case,287996.96,2674989.89,針葉樹林型
2023_70,case,296945.07,2675535.31,闊葉樹林型
2023_71,case,294810.13,2674257.47,待成林地
2023_72,case,297954.14,2675535.33,闊葉樹林型
2023_73,case,297504.25,2674674.14,闊葉樹林型
2023_74,case,297356.97,2674615.32,闊葉樹林型
2023_76,case,303412.08,2676952.48,待成林地
2023_77,case,305133.46,2676884.32,待成林地
2023_80,case,292356.01,2672940.94,闊葉樹林型
2023_81,case,292518.4,2672973.5,闊葉樹林型
2023_83,case,295117.19,2672808.25,針闊葉樹混淆
2023_84,case,297357.06,2673891.85,闊葉樹林型
2023_85,case,301484.47,2673489.93,闊葉樹林型
2023_86,case,303767.17,2674153.34,闊葉樹林型
2023_88,case,287746.78,2670044.83,闊葉樹林型
2023_90,case,310719.61,2671150.53,闊葉樹林型
2023_91,case,303391.7,2668229.79,待成林地
2023_92,case,313077.12,2676263.42,待成林地
2023_94,case,298916.71,2666371.26,針闊葉樹混淆
2023_95,case,299508.66,2663557.91,闊葉樹林型
2023_96,case,300138.52,2663734.36,闊葉樹林型
2023_98,case,282034.68,2662268.95,針葉樹林型
2023_99,case,285296.65,2662126.66,闊葉樹林型
2023_100,case,288226.93,2660678.9,待成林地
2023_102,case,279539.53,2657575.19,闊葉樹林型
2023_103,case,285976.62,2659255.23,闊葉樹林型
2023_106,case,285724.91,2659034.58,闊葉樹林型
2023_107,case,285702.75,2658630.75,待成林地
2023_108,case,285760.44,2658807.53,待成林地
2023_109,case,285934.68,2658622.36,闊葉樹林型
2023_110,case,286209.79,2658299.55,闊葉樹林型
2023_112,case,286238.27,2658013.1,闊葉樹林型
2023_113,case,285630.26,2658473.36,待成林地
2023_116,case,281650.26,2657605.41,針闊葉樹混淆
2023_117,case,283696.24,2656485.84,闊葉樹林型
2023_118,case,285542.94,2658902.13,闊葉樹林型
2023_119,case,288393.1,2660275.6,針闊葉樹混淆
2023_120,case,288309.62,2660300.26,針闊葉樹混淆
2023_127,case,281618.11,2656625.61,待成林地
2023_128,case,295505.42,2655050.03,闊葉樹林型
2023_130,case,281015.79,2653428.06,闊葉樹林型
2023_131,case,281535.68,2653777.31,闊葉樹林型
2023_135,case,292111.84,2654296.15,闊葉樹林型
2023_136,case,290435.18,2654392.16,闊葉樹林型
2023_137,case,293364.37,2653295.97,闊葉樹林型
2023_138,case,295720.86,2653757.76,闊葉樹林型
2023_139,case,296243.38,2652308.56,闊葉樹林型
2023_140,case,300761.32,2652647.49,闊葉樹林型
2023_143,case,296304.93,2649807.91,闊葉樹林型
2023_144,case,259577.38,2599845.51,針葉樹林型
2023_145,case,267588.22,2573198.44,闊葉樹林型
2023_146,case,266880.36,2571905.03,闊葉樹林型
2023_147,case,273650.73,2571841.36,闊葉樹林型
2023_148,case,265817.07,2603584.88,針葉樹林型
2023_150,case,266955.36,2586431.01,待成林地
2023_152,case,260715.01,2587235.0,闊葉樹林型
2023_153,case,260792.06,2586287.62,針闊葉樹混淆
2023_154,case,256642.66,2584129.98,針葉樹林型
2023_155,case,267674.0,2573294.71,闊葉樹林型
2023_156,case,270354.75,2572814.39,闊葉樹林型
2023_157,case,270324.86,2572613.22,闊葉樹林型
2023_158,case,275356.28,2575214.97,闊葉樹林型
2023_159,case,265141.32,2587688.76,闊葉樹林型
2023_160,case,265194.23,2587112.32,闊葉樹林型
2023_161,case,271174.57,2584722.64,闊葉樹林型
2023_162,case,270740.68,2586258.92,闊葉樹林型
2023_163,case,282008.84,2604787.99,闊葉樹林型
2023_164,case,283210.62,2600179.44,闊葉樹林型
2023_167,case,288350.66,2596215.96,待成林地
2023_169,case,281743.6,2642674.18,闊葉樹林型
2023_170,case,285910.31,2641586.46,闊葉樹林型
2023_171,case,285529.34,2641108.19,闊葉樹林型
2023_173,case,281117.48,2638365.78,針闊葉樹混淆
2023_175,case,292106.64,2637458.97,闊葉樹林型
2023_176,case,286630.82,2634263.53,闊葉樹林型
2023_177,case,287393.82,2632883.91,闊葉樹林型
2023_178,case,292697.21,2630925.5,闊葉樹林型
2023_179,case,274935.09,2622841.31,針葉樹林型
2023_180,case,275380.08,2622970.6,針闊葉樹混淆
2023_181,case,277371.18,2621720.76,針葉樹林型
2023_182,case,288536.2,2623633.26,闊葉樹林型
2023_184,case,288122.61,2623447.43,闊葉樹林型
2023_185,case,288051.34,2623536.52,闊葉樹林型
2023_186,case,287030.94,2621465.9,闊葉樹林型
2023_187,case,287470.05,2621602.49,待成林地
2023_188,case,275055.32,2619089.42,針闊葉樹混淆
2023_189,case,284982.03,2620983.92,闊葉樹林型
2023_190,case,285153.54,2620431.39,待成林地
2023_191,case,285041.17,2620273.3,待成林地
2023_192,case,285292.37,2620931.63,闊葉樹林型
2023_193,case,274940.14,2624056.3,針葉樹林型
2023_195,case,284517.23,2610791.31,闊葉樹林型
2023_196,case,283095.22,2609542.6,闊葉樹林型
2023_197,case,276046.9,2611741.87,針闊葉樹混淆
2023_199,case,276617.65,2636136.76,待成林地
2023_201,case,274851.03,2635397.82,待成林地
2023_202,case,278398.3,2634258.62,闊葉樹林型
2023_203,case,278777.68,2633139.0,闊葉樹林型
2023_204,case,278419.23,2632764.78,闊葉樹林型
2023_205,case,278550.22,2632650.12,闊葉樹林型
2023_206,case,282601.14,2631368.93,闊葉樹林型
2023_208,case,282266.45,2630901.06,闊葉樹林型
2023_209,case,281819.65,2630032.35,闊葉樹林型
2023_210,case,284900.3,2630890.84,闊葉樹林型
2023_211,case,289209.99,2624924.74,闊葉樹林型
2023_212,case,287184.63,2623336.24,待成林地
2023_213,case,287442.21,2623427.38,闊葉樹林型
2023_214,case,288036.56,2623846.7,待成林地
2023_215,case,287786.77,2623554.76,待成林地
2023_216,case,287922.93,2623639.33,待成林地
2023_218,case,295828.0,2611459.19,闊葉樹林型
2023_219,case,295880.24,2611283.83,闊葉樹林型
2023_220,case,295998.95,2611136.41,闊葉樹林型
2023_221,case,296367.87,2610131.81,闊葉樹林型
2023_222,case,296326.46,2609906.23,闊葉樹林型
2023_223,case,296649.95,2609616.46,闊葉樹林型
2023_226,case,297585.35,2608528.91,闊葉樹林型
2023_228,case,279723.9,2668204.34,針葉樹林型
2023_229,case,256128.39,2642012.12,闊葉樹林型
2023_230,case,275321.71,2657992.45,闊葉樹林型
2023_231,case,276784.42,2660477.88,針葉樹林型
2023_232,case,263657.32,2666107.36,闊葉樹林型
2023_233,case,258803.22,2641373.52,闊葉樹林型
2023_234,case,260429.32,2643918.0,闊葉樹林型
2023_235,case,283832.2,2679737.14,針葉樹林型
2023_237,case,283308.93,2678197.95,針葉樹林型
2023_238,case,273439.71,2653844.28,針闊葉樹混淆
2023_239,case,270894.97,2656614.21,闊葉樹林型
2023_241,case,275478.82,2650831.02,闊葉樹林型
2023_243,case,274849.36,2642115.32,闊葉樹林型
2023_244,case,273085.77,2642384.42,闊葉樹林型
2023_245,case,273270.41,2640100.07,闊葉樹林型
2023_246,case,272399.46,2639800.17,針闊葉樹混淆
2023_248,case,268074.76,2649085.32,闊葉樹林型
2023_249,case,267654.04,2634889.63,闊葉樹林型
2023_251,case,273958.52,2623705.5,針葉樹林型
2023_252,case,258880.05,2605916.59,針闊葉樹混淆
2023_253,case,243371.02,2606333.18,闊葉樹林型
2023_254,case,238702.15,2616454.41,闊葉樹林型
2023_255,case,271644.91,2622200.38,針闊葉樹混淆
2023_256,case,263419.17,2619376.56,闊葉樹林型
2023_257,case,270500.29,2614879.66,針闊葉樹混淆
2023_258,case,270398.81,2613159.43,針闊葉樹混淆
2023_260,case,267075.31,2612104.46,針葉樹林型
2023_261,case,265124.43,2622572.53,闊葉樹林型
2023_264,case,244148.06,2575041.87,闊葉樹林型
2023_265,case,243505.89,2575407.36,闊葉樹林型
2023_267,case,287019.02,2565412.82,闊葉樹林型
2023_268,case,282780.55,2550993.28,闊葉樹林型
2023_269,case,272466.35,2547385.72,闊葉樹林型
2023_270,case,273925.92,2550498.39,闊葉樹林型
2023_271,case,274632.06,2554051.34,闊葉樹林型
2023_272,case,274699.79,2553974.74,闊葉樹林型
2023_273,case,274559.92,2552886.22,闊葉樹林型
2023_274,case,243824.9,2515565.66,闊葉樹林型
2023_275,case,246392.08,2514478.18,闊葉樹林型
2023_276,case,248196.43,2509145.0,闊葉樹林型
2023_277,case,241743.13,2506915.53,闊葉樹林型
2023_278,case,258252.2,2539398.59,闊葉樹林型
2023_279,case,258982.24,2541505.77,闊葉樹林型
2023_281,case,242145.32,2527326.86,闊葉樹林型
2023_282,case,254111.4,2529790.89,闊葉樹林型
2023_283,case,265332.98,2532157.59,闊葉樹林型
2023_284,case,265725.63,2531533.05,闊葉樹林型
2023_285,case,266156.67,2530889.77,闊葉樹林型
2023_286,case,266786.82,2534591.59,待成林地
2023_287,case,276611.47,2553739.75,闊葉樹林型
2023_288,case,276542.57,2554211.17,闊葉樹林型
2023_289,case,276462.8,2553990.16,闊葉樹林型
2023_290,case,279538.01,2554344.74,闊葉樹林型
2023_291,case,279433.83,2554412.51,闊葉樹林型
2023_294,case,277797.32,2540117.43,闊葉樹林型
2023_295,case,274365.97,2545238.4,闊葉樹林型
2023_296,case,276158.04,2548079.46,闊葉樹林型
2023_297,case,276360.66,2548043.23,闊葉樹林型
2023_298,case,276051.82,2547240.58,闊葉樹林型
2023_299,case,275626.79,2546889.04,闊葉樹林型
2023_300,case,276696.32,2547176.87,闊葉樹林型
2023_301,case,270427.31,2532645.37,闊葉樹林型
2023_302,case,269374.21,2530086.05,闊葉樹林型
2023_303,case,269278.62,2530039.08,闊葉樹林型
2023_304,case,269444.14,2529546.13,闊葉樹林型
2023_305,case,269589.29,2529552.83,闊葉樹林型
2023_306,case,269687.62,2529744.0,闊葉樹林型
2023_307,case,272778.74,2534305.91,闊葉樹林型
2023_308,case,272883.4,2534277.35,闊葉樹林型
2023_309,case,240598.9,2503317.19,闊葉樹林型
2023_311,case,232215.14,2498200.31,闊葉樹林型
2023_312,case,243197.47,2498361.57,闊葉樹林型
2023_313,case,242690.81,2498392.88,闊葉樹林型
2023_314,case,237201.74,2495721.33,闊葉樹林型
2023_315,case,239107.43,2494996.46,闊葉樹林型
2023_317,case,251076.51,2566523.57,闊葉樹林型
2023_318,case,265809.06,2553937.52,闊葉樹林型
2023_319,case,267616.22,2562718.61,闊葉樹林型
2023_320,case,261794.36,2557431.56,闊葉樹林型
2023_321,case,252090.74,2564683.77,闊葉樹林型
2023_322,case,261277.14,2558134.97,待成林地
2023_323,case,262048.11,2557325.53,闊葉樹林型
2023_325,case,235584.62,2481069.23,闊葉樹林型
2023_326,case,239671.84,2486970.06,闊葉樹林型
2023_327,case,271938.23,2546738.5,闊葉樹林型
2023_328,case,272309.31,2546682.75,闊葉樹林型
2023_329,case,272332.29,2546215.62,闊葉樹林型
2023_330,case,271683.53,2546204.52,闊葉樹林型
2023_331,case,271525.4,2545156.52,闊葉樹林型
2023_333,case,287674.81,2635584.34,闊葉樹林型
2023_334,case,313084.04,2692811.32,闊葉樹林型
2023_335,case,292099.03,2686279.15,闊葉樹林型
2023_336,case,320587.87,2686168.0,闊葉樹林型
2023_337,case,298114.18,2680664.38,闊葉樹林型
2023_338,case,299486.6,2676338.19,闊葉樹林型
2023_339,case,297359.61,2674610.14,闊葉樹林型
2023_340,case,309644.18,2674424.51,闊葉樹林型
2023_341,case,306039.22,2673167.65,闊葉樹林型
2023_342,case,302576.65,2673707.88,闊葉樹林型
2023_343,case,301487.85,2673481.54,闊葉樹林型
2023_344,case,297367.56,2673884.39,闊葉樹林型
2023_345,case,296748.89,2673919.89,闊葉樹林型
2023_346,case,310731.09,2671151.08,闊葉樹林型
2023_347,case,305758.86,2666488.24,闊葉樹林型
2023_348,case,303427.35,2668245.05,待成林地
2023_349,case,299186.04,2650916.91,闊葉樹林型
2023_350,case,293977.68,2606435.58,闊葉樹林型
2023_351,case,269417.31,2585185.05,闊葉樹林型
2023_352,case,261327.97,2560342.4,闊葉樹林型
2023_353,case,252601.66,2557102.88,闊葉樹林型
2023_354,case,251468.65,2557424.26,闊葉樹林型
2023_356,case,245303.32,2550436.48,針葉樹林型
2023_357,case,251181.44,2546499.65,闊葉樹林型
2023_358,case,240414.0,2491516.39,闊葉樹林型
2023_359,case,238925.43,2528776.75,闊葉樹林型
2023_360,case,241018.56,2529346.91,闊葉樹林型
2023_361,case,286504.05,2623977.08,闊葉樹林型
2023_362,case,299816.23,2604451.72,闊葉樹林型
2023_363,case,299726.07,2600134.04,闊葉樹林型
2023_364,case,296753.96,2590411.43,闊葉樹林型
2023_365,case,267121.08,2585824.89,闊葉樹林型
2023_366,case,267052.79,2586382.57,闊葉樹林型
2023_367,case,269982.55,2586127.86,闊葉樹林型
2023_368,case,272897.27,2584119.6,闊葉樹林型
2023_369,case,268624.19,2582551.19,闊葉樹林型
2023_370,case,268421.23,2580792.16,闊葉樹林型
2023_371,case,272893.16,2581786.33,闊葉樹林型
2023_372,case,273136.24,2581738.53,闊葉樹林型
2023_373,case,273197.44,2581699.02,闊葉樹林型
2023_374,case,273984.14,2581339.16,闊葉樹林型
2023_375,case,275468.18,2581673.53,闊葉樹林型
2023_376,case,274315.03,2580885.47,闊葉樹林型
2023_377,case,274370.73,2580891.0,闊葉樹林型
2023_378,case,275787.08,2579182.33,闊葉樹林型
2023_381,case,290582.49,2575794.55,闊葉樹林型
2023_382,case,258629.98,2563624.01,闊葉樹林型
2023_383,case,266790.92,2562546.91,闊葉樹林型
2023_384,case,266093.97,2553757.03,闊葉樹林型
2023_385,case,277578.82,2538164.27,闊葉樹林型
2023_386,case,245749.37,2531456.08,針葉樹林型
2023_387,case,249804.19,2530906.47,闊葉樹林型
2023_389,case,241944.43,2527869.24,闊葉樹林型
2023_390,case,242338.84,2515270.77,闊葉樹林型
2023_391,case,239197.03,2503622.35,闊葉樹林型
2023_392,case,300100.24,2728765.95,針葉樹林型
2023_393,case,276328.8,2585571.19,闊葉樹林型
2023_394,case,276363.55,2585589.23,闊葉樹林型
2023_395,case,273394.26,2569718.53,闊葉樹林型
2023_396,case,273366.05,2569566.01,闊葉樹林型
2023_397,case,273210.09,2569579.36,闊葉樹林型
2023_398,case,270972.15,2569381.71,闊葉樹林型
2023_399,case,270244.35,2566668.63,闊葉樹林型
2023_400,case,231526.09,2575527.26,闊葉樹林型
2023_401,case,230541.68,2576134.1,闊葉樹林型
2023_402,case,230557.52,2575877.47,闊葉樹林型
2023_403,case,230852.28,2576591.03,闊葉樹林型
2023_406,case,231242.79,2527651.2,闊葉樹林型
2023_407,case,237283.82,2506734.21,待成林地
2023_409,case,236237.36,2502798.33,闊葉樹林型
2023_410,case,237557.45,2499946.11,闊葉樹林型
2023_412,case,234619.63,2502212.82,闊葉樹林型
2023_414,case,241468.0,2510573.13,待成林地
2023_415,case,241407.69,2510519.38,闊葉樹林型
2023_416,case,242071.15,2510591.64,闊葉樹林型
2023_417,case,242142.89,2510650.08,闊葉樹林型
2023_420,case,246298.39,2531540.13,針闊葉樹混淆
2023_423,case,249700.69,2530493.01,闊葉樹林型
2023_424,case,249519.38,2530432.61,闊葉樹林型
2023_425,case,242146.78,2528406.95,闊葉樹林型
2023_426,case,242030.92,2528397.55,闊葉樹林型
2023_427,case,242179.9,2528581.73,闊葉樹林型
2023_428,case,272057.36,2592004.13,針葉樹林型
2023_429,case,278383.6,2594503.1,闊葉樹林型
2023_430,case,214079.91,2555205.77,闊葉樹林型
2023_431,case,219316.64,2545531.11,闊葉樹林型
2023_432,case,238429.79,2595174.76,待成林地
2023_433,case,234424.56,2595280.7,闊葉樹林型
2023_434,case,233307.56,2595682.66,闊葉樹林型
2023_437,case,216302.26,2558601.51,闊葉樹林型
2023_440,case,229266.36,2564630.26,闊葉樹林型
2023_444,case,227034.85,2564029.53,闊葉樹林型
2023_447,case,228080.76,2562133.93,闊葉樹林型
2023_449,case,230054.37,2559776.07,針闊葉樹混淆
2023_452,case,220116.9,2555676.09,闊葉樹林型
2023_453,case,217687.46,2547427.31,闊葉樹林型
2023_454,case,230325.12,2573865.95,闊葉樹林型
2023_455,case,230167.62,2571876.81,闊葉樹林型
2023_456,case,228670.85,2573585.06,闊葉樹林型
2023_458,case,234189.24,2572235.47,闊葉樹林型
2023_459,case,234126.97,2571978.56,闊葉樹林型
2023_460,case,232418.05,2577115.54,闊葉樹林型
2023_463,case,236515.38,2577392.79,闊葉樹林型
2023_464,case,233717.61,2577325.42,闊葉樹林型
2023_465,case,244948.82,2580280.87,闊葉樹林型
2023_466,case,225911.53,2582608.58,闊葉樹林型
2023_467,case,231652.62,2585155.02,闊葉樹林型
2023_468,case,233162.28,2583513.73,闊葉樹林型
2023_469,case,245913.93,2587135.39,針葉樹林型
2023_470,case,218424.94,2588039.72,闊葉樹林型
2023_471,case,246483.25,2603107.52,闊葉樹林型
2023_477,case,221275.26,2577427.49,闊葉樹林型
2023_480,case,232407.15,2563329.34,闊葉樹林型
2023_481,case,233876.38,2565491.13,闊葉樹林型
2023_485,case,252274.02,2586347.54,針葉樹林型
2023_486,case,240912.56,2619920.32,闊葉樹林型
2023_488,case,273620.04,2658979.22,待成林地
2023_489,case,274461.99,2659279.94,闊葉樹林型
2023_490,case,270844.98,2661720.85,闊葉樹林型
2023_491,case,271119.19,2661764.56,闊葉樹林型
2023_492,case,270841.09,2661848.82,闊葉樹林型
2023_494,case,268713.11,2663164.11,闊葉樹林型
2023_496,case,269702.9,2660919.69,竹林
2023_497,case,270869.73,2661488.05,闊葉樹林型
2023_498,case,270422.84,2661522.68,闊葉樹林型
2023_500,case,267357.52,2661315.71,闊葉樹林型
2023_501,case,266263.21,2662984.94,闊葉樹林型
2023_502,case,265847.43,2662959.67,闊葉樹林型
2023_504,case,266161.79,2663715.5,闊葉樹林型
2023_505,case,264676.54,2662313.28,闊葉樹林型
2023_506,case,264920.4,2661390.69,闊葉樹林型
2023_511,case,268953.08,2661809.54,竹林
2023_518,case,272290.85,2662173.51,闊葉樹林型
2023_519,case,261161.2,2654457.62,闊葉樹林型
2023_520,case,262714.7,2654219.21,闊葉樹林型
2023_521,case,262920.72,2654136.36,闊葉樹林型
2023_524,case,261049.78,2655273.12,竹闊混淆林
2023_525,case,260832.15,2655137.67,闊葉樹林型
2023_526,case,260911.21,2654873.75,闊葉樹林型
2023_527,case,274622.35,2633747.87,闊葉樹林型
2023_530,case,274656.18,2659116.29,闊葉樹林型
2023_531,case,274797.31,2658184.79,闊葉樹林型
2023_533,case,281470.19,2656442.05,針闊葉樹混淆
2023_534,case,282328.72,2656999.43,闊葉樹林型
2023_537,case,285920.32,2659225.18,闊葉樹林型
2023_538,case,285663.6,2659017.99,闊葉樹林型
2023_545,case,269281.63,2660967.32,闊葉樹林型
2023_546,case,269450.2,2660731.02,待成林地
2023_547,case,270381.45,2660364.97,闊葉樹林型
2023_548,case,269864.84,2661029.46,闊葉樹林型
2023_550,case,270605.01,2662093.27,闊葉樹林型
2023_551,case,270456.84,2661954.99,闊葉樹林型
2023_553,case,270125.74,2661976.02,闊葉樹林型
2023_555,case,270948.82,2662303.04,闊葉樹林型
2023_556,case,270995.35,2662207.03,闊葉樹林型
2023_558,case,271106.4,2662031.19,待成林地
2023_559,case,271041.55,2661945.65,待成林地
2023_560,case,271356.73,2661879.7,闊葉樹林型
2023_561,case,270600.72,2661684.32,闊葉樹林型
2023_562,case,270814.57,2661787.62,闊葉樹林型
